ID,Legacy ID,First Name,Last Name,Department,Average Rating,Number of Ratings,Average Difficulty,Would Take Again %,School Name,School ID,RMP URL
VGVhY2hlci0xMDY0Mzc3,1064377,Colin,Tait,Film,2.8,2,3.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1064377
VGVhY2hlci0zMzMxOTk=,333199,Heather,Kelleher,Education,2.7,5,2.6,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/333199
VGVhY2hlci05NTU5NDQ=,955944,Steve,Kanters,Statistics,3.0,4,2.5,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/955944
VGVhY2hlci05NDgzMA==,94830,Florina,Halasan,Mathematics,3.2,31,3.4,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/94830
VGVhY2hlci0xMTc5MTUx,1179151,Pam,Patterson,Education,1.5,2,3.5,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1179151
VGVhY2hlci0xMzAyNzM2,1302736,Chris,Ahern,Physiology,5.0,1,1.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1302736
VGVhY2hlci02NTcxMjA=,657120,Keith,Maillard,Creative Writing,4.3,2,2.5,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/657120
VGVhY2hlci00NzAzMjU=,470325,Marina,Lushchenko,Languages,4.5,3,1.7,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/470325
VGVhY2hlci04MjM5NTE=,823951,Joy,Butler,Education,3.0,3,3.7,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/823951
VGVhY2hlci00OTQyOTI=,494292,Katya,Yurasovskaya,Mathematics,3.7,28,3.2,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/494292
VGVhY2hlci0xMzAwMTU0,1300154,Linda,Leung,Nursing,2.0,1,4.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1300154
VGVhY2hlci0xMDc0MDU3,1074057,Tsvetanka,Karagyozova,Economics,3.9,9,2.3,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1074057
VGVhY2hlci0xMTI2NDkx,1126491,Maurice,Copithorne,Law,4.0,1,2.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1126491
VGVhY2hlci0xMjk5MzA4,1299308,Marion,Clausen,Nursing,1.5,1,3.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1299308
VGVhY2hlci0xMDQwMTgy,1040182,Claire,Ashton-James,Psychology,4.4,16,2.1,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1040182
VGVhY2hlci0xMjE2NjIy,1216622,Chee Wee,Tan,Business,3.3,2,2.5,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1216622
VGVhY2hlci0xMjg4NzYw,1288760,Kathryn,Melzak,Chemistry,2.3,2,3.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1288760
VGVhY2hlci03MTE2MTM=,711613,Sarah,Roberts,Geography,4.8,29,1.9,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/711613
VGVhY2hlci02Mjc5ODE=,627981,Julian,Hanna,English,4.0,13,1.9,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/627981
VGVhY2hlci01NjE3Mw==,56173,Jane,Pavelich,Engineering,3.2,15,3.5,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/56173
VGVhY2hlci0xMjQzMDA3,1243007,Andi,Glombitza,German,4.0,1,2.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1243007
VGVhY2hlci0xMDQxNzk4,1041798,Virginie,Doucet,Languages,4.8,6,2.2,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1041798
VGVhY2hlci0xMTU1NjMz,1155633,Birgitta,Berglund,English,4.3,8,3.4,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1155633
VGVhY2hlci04NzAxNDQ=,870144,Xin,Huang,Women's Studies,2.9,4,4.3,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/870144
VGVhY2hlci01NzQ0MjU=,574425,Jessica,Young,Mathematics,1.8,9,3.7,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/574425
VGVhY2hlci0yMDA0ODQz,2004843,Craig ,Jones,Geography,5.0,1,4.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2004843
VGVhY2hlci0xOTcyMjQ2,1972246,Katherine,Rogers,Psychology,5.0,1,3.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1972246
VGVhY2hlci0xOTYzMDYy,1963062,Li,Guo,Political Science,1.0,1,5.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1963062
VGVhY2hlci0xOTIxOTM0,1921934,Kostadin,Kushlev,Psychology,4.0,1,3.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1921934
VGVhY2hlci0xODA4Njc2,1808676,Peter,Levitt,Creative Writing,5.0,1,5.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1808676
VGVhY2hlci0yMTUyMDI4,2152028,Fatemeh,Renani,Engineering,1.0,1,3.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2152028
VGVhY2hlci0yMDA0OTY1,2004965,Aiyana,Willard,Psychology,4.0,1,2.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2004965
VGVhY2hlci0xOTkzNzU2,1993756,Mark,Halverson,Earth Science,4.5,1,2.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1993756
VGVhY2hlci0yMDAyNDIy,2002422,Melissa,Medjuck,Social Work,5.0,1,3.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2002422
VGVhY2hlci0xOTc4MTEy,1978112,Gary,Sandberg,Foods  Nutrition,2.5,1,3.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1978112
VGVhY2hlci0yNzMwNTMz,2730533,Stephan,Koenig,Microbiology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2730533
VGVhY2hlci0yNzIzOTk5,2723999,Qingshi,Tu,Forestry,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2723999
VGVhY2hlci0yNjIwMDkx,2620091,Hannah,Bennison,Political Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2620091
VGVhY2hlci0zMDY4MTYw,3068160,Ana,Komnenic,Business,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3068160
VGVhY2hlci0zMDY4MzI5,3068329,Brad,Morrison,Psychology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3068329
VGVhY2hlci0zMDc5MDM5,3079039,Bruce,Archibald,Earth Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3079039
VGVhY2hlci0zMDgzODE5,3083819,Pam,Neuman,Educational Studies,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3083819
VGVhY2hlci0yMzkxODEx,2391811,Coll,Trush,History,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2391811
VGVhY2hlci0yMzkyMjYx,2392261,Stella,Lee,Zoology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2392261
VGVhY2hlci0yMzA1Mzg5,2305389,Mike,Pearce,Physical Education,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2305389
VGVhY2hlci0yMzA5ODUz,2309853,Sandra,Keerthisinghe,Botany,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2309853
VGVhY2hlci0yMzg2NjM1,2386635,Ken,Corbett,History,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2386635
VGVhY2hlci0yMzY3MDM5,2367039,Lauren,Borja,Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2367039
VGVhY2hlci0yMzczMTgx,2373181,Rosalynn,Record-Lemon,Education,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2373181
VGVhY2hlci0yMzQzMjc0,2343274,Sarah,Brown,Geography,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2343274
VGVhY2hlci0yMzI3NTYz,2327563,George,Hoberg,Forestry,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2327563
VGVhY2hlci0yMzUwODc2,2350876,Michelle,McGeough,Art History,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2350876
VGVhY2hlci0yMzUyNDM4,2352438,Blair,Statterfield,Architecture,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2352438
VGVhY2hlci0yNTA4MTMy,2508132,Jose,Franch Ballester,Music,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2508132
VGVhY2hlci0yNTE5ODM4,2519838,Sandra,Mathison,Education,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2519838
VGVhY2hlci0yNDUxOTQ1,2451945,Qian,Liu,Art,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2451945
VGVhY2hlci0yNTAxMjk4,2501298,Paolo,Bortolussi,Music,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2501298
VGVhY2hlci0yNTYyNjkz,2562693,Ivana,Lizdek,Psychology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2562693
VGVhY2hlci0yNDY1Njcz,2465673,Tao,Huam,Chemistry,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2465673
VGVhY2hlci0yNDU3MDI1,2457025,Timothy,Bellefleur,Asian Studies,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2457025
VGVhY2hlci0yOTg4Mjkz,2988293,Jonathan,Basile,English,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2988293
VGVhY2hlci0yOTc4MjU1,2978255,Alec ,Jameson,Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2978255
VGVhY2hlci0zMDY2OTQ5,3066949,Max,Furrier,Geography,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3066949
VGVhY2hlci0yOTg1MzM1,2985335,Jessica,Garzke,Zoology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2985335
VGVhY2hlci0yOTY0MDQ1,2964045,Myers,Brooke,Education,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2964045
VGVhY2hlci0yOTY1MDQw,2965040,Calisto,Mudzingwa,Art,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2965040
VGVhY2hlci0yOTY3Njc1,2967675,Emma,Davy,Chemistry,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2967675
VGVhY2hlci0zMDIxODgy,3021882,Anna,Kutkina,Political Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3021882
VGVhY2hlci0zMDYzNjY2,3063666,Farnaz,Pournia,Biology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3063666
VGVhY2hlci0yOTcyOTg4,2972988,Guy,Fulkner,Kinesiology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2972988
VGVhY2hlci0zMDIyMzIw,3022320,Patrick,Rizzotti,Visual Arts,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3022320
VGVhY2hlci0zMDIyNjg5,3022689,Jenna,Benbaruj,Physical Education,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3022689
VGVhY2hlci0zMDI2Njkz,3026693,Heidi,Darroch,English,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3026693
VGVhY2hlci0yOTI5ODU0,2929854,Sylvia,Fuller,Business,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2929854
VGVhY2hlci0yODM2MjI0,2836224,Patricia,Vertinsky,Kinesiology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2836224
VGVhY2hlci0yNzgzMDg4,2783088,Amanda,Jones,Human Kinetics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2783088
VGVhY2hlci0yOTE2NTU2,2916556,Simon,lollies,Psychology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2916556
VGVhY2hlci0yOTE3MDIz,2917023,Chandra,Waddington,Nursing,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2917023
VGVhY2hlci0zMTEwMjg4,3110288,Anais,Orsi,Earth Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3110288
VGVhY2hlci0zMTEwMjkz,3110293,Nesrine,Basheer,Languages,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3110293
VGVhY2hlci0yODEyNDA1,2812405,Tang,Medd,Mechanical Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2812405
VGVhY2hlci0yODE5MDAz,2819003,Ali,Pahlavanlu,Education,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2819003
VGVhY2hlci0yODE1MjE5,2815219,Mohammed,Husain,Health Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2815219
VGVhY2hlci0yODI0OTM2,2824936,James,Kronstad,Microbiology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2824936
VGVhY2hlci0yODgyMDA2,2882006,Tony,Mason,Computer Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2882006
VGVhY2hlci0yNzY0NTkw,2764590,Momcilo,Deretic,Business,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2764590
VGVhY2hlci0yNzY2ODU5,2766859,Sarah,Dijols,Mathematics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2766859
VGVhY2hlci0zMDA3MjUx,3007251,Salar,Asadolahi,Political Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3007251
VGVhY2hlci0zMDE4NzU4,3018758,Seyyed,Alireza,Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3018758
VGVhY2hlci0zMDE1Njk5,3015699,Alexandra,Jewell,Philosophy,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3015699
VGVhY2hlci0zMDAyODE2,3002816,Ethan,Eu,English,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3002816
VGVhY2hlci0zMDgxODIw,3081820,Heather,Bruce,Zoology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3081820
VGVhY2hlci0zMDgyMjAw,3082200,Courtney,Booker,Accounting,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3082200
VGVhY2hlci0zMDgyOTA3,3082907,Jorn,Dettmer,Forestry,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3082907
VGVhY2hlci0zMDIxMDIx,3021021,Yifeng,Cao,Business,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3021021
VGVhY2hlci0yOTk1NTg4,2995588,Patrick,Dowd,Anthropology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2995588
VGVhY2hlci0yOTk2ODQ5,2996849,Dena,Shahriari,Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2996849
VGVhY2hlci0yOTk4Mzk1,2998395,Xu,Zhaoming,Nutrition & Foods,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2998395
VGVhY2hlci0yOTM4MzEy,2938312,Laura,Tobar,Film,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2938312
VGVhY2hlci0yNzg5ODY1,2789865,Ginaya,Peters,Education,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2789865
VGVhY2hlci0yODk5MzU0,2899354,Ryan ,Bochnak,Linguistics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2899354
VGVhY2hlci0yNzk1Njg1,2795685,Molly,Stanley,Biology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2795685
VGVhY2hlci0yODY2NzMy,2866732,Jasmin,Jelovica,Mechanical Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2866732
VGVhY2hlci0yODc1MjUz,2875253,Hossain,Najar ,Dentistry,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2875253
VGVhY2hlci0yODYxMDE0,2861014,Bishop,Owis,Gender Studies,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2861014
VGVhY2hlci0yODYzMDc3,2863077,Corinne,Griffing,Geography,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2863077
VGVhY2hlci0yNDE4NjQ5,2418649,Sunny,Wang,Chinese,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2418649
VGVhY2hlci0yODA0MTY2,2804166,David,Fedida,Neurological Sciences,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2804166
VGVhY2hlci0yMzYxMDkz,2361093,Verena,Griess,Forestry,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2361093
VGVhY2hlci0yNzk2ODIy,2796822,Edgar,Liao,History,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2796822
VGVhY2hlci0yNzk3Njk4,2797698,Rod,Knight,Health Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2797698
VGVhY2hlci0yODAyNjAx,2802601,Carrie,Arbuckle,Near Eastern Studies,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2802601
VGVhY2hlci0zMDg4ODI4,3088828,Arthur ,Byron Clark ,Anthropology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3088828
VGVhY2hlci0zMTA5NzE3,3109717,Marco ,Schaumloeffel ,Languages,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3109717
VGVhY2hlci0zMTA5OTE0,3109914,Harvey,Wong,Health & Human Services,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3109914
VGVhY2hlci0zMTA4MjE4,3108218,Victor,Juma,Mathematics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3108218
VGVhY2hlci0yNjc5MDEw,2679010,Julia,Goldman-Hasbun,Sociology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2679010
VGVhY2hlci0yNjA3OTEz,2607913,Kakashi,Hatake,Asian Studies,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2607913
VGVhY2hlci0yNjA4NzU2,2608756,Lachlan,Caunt,Law,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2608756
VGVhY2hlci0yNzU5MjU1,2759255,Gabriel,Reygondeau,Fisheries Biology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2759255
VGVhY2hlci0yNzM3ODY4,2737868,Eve,Poudrier,Music,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2737868
VGVhY2hlci0yNzQyNzIx,2742721,Ryohei,Weil,Physics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2742721
VGVhY2hlci0yNjE1NzQ2,2615746,John,O'Kusky,Pathology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2615746
VGVhY2hlci0yNjY2Mzc3,2666377,Kevin,Wong,English,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2666377
VGVhY2hlci0yNjQzODcy,2643872,Zachary,Lomo,Law,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2643872
VGVhY2hlci0yNjUxMDA5,2651009,Jeneen,Frei-Njootli,Art,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2651009
VGVhY2hlci0xNjM1NzYz,1635763,Kyungae,Park,Asian Studies,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1635763
VGVhY2hlci0xNzUzOTAz,1753903,Julian,Davies,Microbiology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1753903
VGVhY2hlci0yMjExMDM0,2211034,Andrea,Arduini,Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2211034
VGVhY2hlci0xNjk5MDE4,1699018,Anna,Celler,Radiology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1699018
VGVhY2hlci04OTcwODE=,897081,Catherine,Roy,Languages,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/897081
VGVhY2hlci04NjM1NjI=,863562,Henri,Alvarez,Law,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/863562
VGVhY2hlci03OTA2NzI=,790672,Piotr,Wrzesniewski,Philosophy,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/790672
VGVhY2hlci0yMTkwMjIy,2190222,Patrick,Murray,Creative Writing,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2190222
VGVhY2hlci0yMTkyNDg3,2192487,Omar,Camarena,Mathematics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2192487
VGVhY2hlci0yMjY5ODkw,2269890,David,Klassen,Philosophy,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2269890
VGVhY2hlci0yMjUwNTM2,2250536,Mallory,Flynn,Mathematics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2250536
VGVhY2hlci0yMjQzOTUw,2243950,Amin,Amiri,Business,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2243950
VGVhY2hlci0yMjMxMDAz,2231003,Harshbir,Toor,Medicine,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2231003
